a,1,0.0141924,63
na,2,0.0139671,62
ma,3,0.0094616,42
pa,4,0.0094616,42
ar,5,0.0081099,36
ge,6,0.0081099,36
or,7,0.0067583,30
da,8,0.0065330,29
oh,9,0.0058572,26
cha,10,0.0058572,26
al,11,0.0054066,24
no,12,0.0051813,23
la,13,0.0051813,23
sa,14,0.0049561,22
vor,15,0.0049561,22
ne,16,0.0045055,20
ah,17,0.0045055,20
ga,18,0.0045055,20
dah,19,0.0045055,20
ca,20,0.0045055,20
ges,21,0.0042802,19
gem,22,0.0042802,19
ox,23,0.0042802,19
pha,24,0.0042802,19
se,25,0.0040550,18
ax,26,0.0040550,18
on,27,0.0038297,17
vax,28,0.0038297,17
do,29,0.0033791,15
o,30,0.0033791,15
max,31,0.0033791,15
pah,32,0.0033791,15
mi,33,0.0031539,14
ol,34,0.0029286,13
nah,35,0.0029286,13
dan,36,0.0029286,13
va,37,0.0029286,13
var,38,0.0029286,13
ba,39,0.0027033,12
van,40,0.0027033,12
nor,41,0.0024780,11
noh,42,0.0024780,11
am,43,0.0024780,11
nax,44,0.0024780,11
ad,45,0.0022528,10
vox,46,0.0022528,10
go,47,0.0022528,10
dax,48,0.0022528,10
val,49,0.0022528,10
lan,50,0.0020275,9
cas,51,0.0020275,9
nox,52,0.0020275,9
vors,53,0.0020275,9
gas,54,0.0020275,9
gan,55,0.0020275,9
de,56,0.0020275,9
doh,57,0.0018022,8
mah,58,0.0018022,8
nol,59,0.0018022,8
pan,60,0.0018022,8
lo,61,0.0018022,8
lax,62,0.0015769,7
zum,63,0.0015769,7
cap,64,0.0015769,7
mal,65,0.0015769,7
geh,66,0.0015769,7
gel,67,0.0015769,7
par,68,0.0015769,7
au,69,0.0015769,7
fa,70,0.0015769,7
lat,71,0.0015769,7
sem,72,0.0015769,7
gam,73,0.0015769,7
gal,74,0.0015769,7
zu,75,0.0015769,7
lu,76,0.0015769,7
za,77,0.0015769,7
vr,78,0.0015769,7
geth,79,0.0015769,7
phi,80,0.0015769,7
vah,81,0.0015769,7
ha,82,0.0015769,7
lah,83,0.0013517,6
zem,84,0.0013517,6
ra,85,0.0013517,6
loth,86,0.0013517,6
goth,87,0.0013517,6
om,88,0.0013517,6
loh,89,0.0013517,6
ab,90,0.0013517,6
als,91,0.0013517,6
pal,92,0.0013517,6
von,93,0.0013517,6
bu,94,0.0013517,6
as,95,0.0013517,6
oha,96,0.0013517,6
noxa,97,0.0011264,5
ro,98,0.0011264,5
bah,99,0.0011264,5
ia,100,0.0011264,5
car,101,0.0011264,5
ors,102,0.0011264,5
sah,103,0.0011264,5
gen,104,0.0011264,5
os,105,0.0011264,5
fam,106,0.0011264,5
pi,107,0.0011264,5
vol,108,0.0011264,5
vom,109,0.0011264,5
an,110,0.0011264,5
nal,111,0.0011264,5
nap,112,0.0011264,5
nat,113,0.0011264,5
gu,114,0.0011264,5
les,115,0.0011264,5
che,116,0.0011264,5
dam,117,0.0011264,5
vam,118,0.0011264,5
arni,119,0.0011264,5
hu,120,0.0009011,4
me,121,0.0009011,4
lam,122,0.0009011,4
ru,123,0.0009011,4
gon,124,0.0009011,4
ian,125,0.0009011,4
amph,126,0.0009011,4
du,127,0.0009011,4
ban,128,0.0009011,4
coh,129,0.0009011,4
caph,130,0.0009011,4
ols,131,0.0009011,4
zun,132,0.0009011,4
vorts,133,0.0009011,4
ampha,134,0.0009011,4
asmo,135,0.0009011,4
mar,136,0.0009011,4
si,137,0.0009011,4
ans,138,0.0009011,4
get,139,0.0009011,4
ged,140,0.0009011,4
zembloh,141,0.0009011,4
pas,142,0.0009011,4
pam,143,0.0009011,4
leth,144,0.0009011,4
lon,145,0.0009011,4
umas,146,0.0009011,4
vals,147,0.0009011,4
arsah,148,0.0009011,4
ied,149,0.0009011,4
ard,150,0.0009011,4
gah,151,0.0009011,4
gad,152,0.0009011,4
adma,153,0.0009011,4
tar,154,0.0009011,4
le,155,0.0009011,4
co,156,0.0009011,4
vn,157,0.0009011,4
nex,158,0.0006758,3
lad,159,0.0006758,3
las,160,0.0006758,3
zed,161,0.0006758,3
don,162,0.0006758,3
dot,163,0.0006758,3
alde,164,0.0006758,3
brah,165,0.0006758,3
pli,166,0.0006758,3
voxa,167,0.0006758,3
cah,168,0.0006758,3
can,169,0.0006758,3
cam,170,0.0006758,3
ardno,171,0.0006758,3
dath,172,0.0006758,3
aho,173,0.0006758,3
doxa,174,0.0006758,3
orn,175,0.0006758,3
macom,176,0.0006758,3
vort,177,0.0006758,3
axa,178,0.0006758,3
geb,179,0.0006758,3
adeph,180,0.0006758,3
mans,181,0.0006758,3
mara,182,0.0006758,3
pax,183,0.0006758,3
lod,184,0.0006758,3
ag,185,0.0006758,3
ap,186,0.0006758,3
gor,187,0.0006758,3
dem,188,0.0006758,3
lath,189,0.0006758,3
zuna,190,0.0006758,3
asco,191,0.0006758,3
naph,192,0.0006758,3
gar,193,0.0006758,3
voh,194,0.0006758,3
vos,195,0.0006758,3
oho,196,0.0006758,3
olzah,197,0.0006758,3
nad,198,0.0006758,3
gans,199,0.0006758,3
od,200,0.0006758,3
dar,201,0.0006758,3
so,202,0.0006758,3
ni,203,0.0006758,3
drux,204,0.0006758,3
vo,205,0.0006758,3
vx,206,0.0006758,3
phe,207,0.0006758,3
gadeth,208,0.0006758,3
vorx,209,0.0006758,3
vortes,210,0.0006758,3
adna,211,0.0006758,3
gaf,212,0.0004506,2
undes,213,0.0004506,2
arde,214,0.0004506,2
orza,215,0.0004506,2
orze,216,0.0004506,2
ned,217,0.0004506,2
nes,218,0.0004506,2
mel,219,0.0004506,2
gli,220,0.0004506,2
sesqui,221,0.0004506,2
bra,222,0.0004506,2
abra,223,0.0004506,2
mages,224,0.0004506,2
zonze,225,0.0004506,2
gebed,226,0.0004506,2
geda,227,0.0004506,2
zambuges,228,0.0004506,2
lab,229,0.0004506,2
adroh,230,0.0004506,2
zimah,231,0.0004506,2
zez,232,0.0004506,2
gesco,233,0.0004506,2
ange,234,0.0004506,2
ton,235,0.0004506,2
palse,236,0.0004506,2
amna,237,0.0004506,2
dox,238,0.0004506,2
alze,239,0.0004506,2
doth,240,0.0004506,2
lefe,241,0.0004506,2
hah,242,0.0004506,2
orzad,243,0.0004506,2
aha,244,0.0004506,2
nodax,245,0.0004506,2
plah,246,0.0004506,2
damph,247,0.0004506,2
arnah,248,0.0004506,2
pachad,249,0.0004506,2
loges,250,0.0004506,2
varsah,251,0.0004506,2
guh,252,0.0004506,2
nagel,253,0.0004506,2
caf,254,0.0004506,2
drosad,255,0.0004506,2
man,256,0.0004506,2
nof,257,0.0004506,2
exoh,258,0.0004506,2
nop,259,0.0004506,2
nos,260,0.0004506,2
gaph,261,0.0004506,2
achaph,262,0.0004506,2
ble,263,0.0004506,2
lasco,264,0.0004506,2
orh,265,0.0004506,2
androch,266,0.0004506,2
zad,267,0.0004506,2
onz,268,0.0004506,2
lar,269,0.0004506,2
arua,270,0.0004506,2
pra,271,0.0004506,2
san,272,0.0004506,2
zuma,273,0.0004506,2
sap,274,0.0004506,2
onza,275,0.0004506,2
marsibleh,276,0.0004506,2
axo,277,0.0004506,2
amphi,278,0.0004506,2
ger,279,0.0004506,2
oxa,280,0.0004506,2
zeba,281,0.0004506,2
ud,282,0.0004506,2
laphet,283,0.0004506,2
prah,284,0.0004506,2
vamo,285,0.0004506,2
neoh,286,0.0004506,2
am',287,0.0004506,2
luza,288,0.0004506,2
vamne,289,0.0004506,2
admah,290,0.0004506,2
admag,291,0.0004506,2
loa,292,0.0004506,2
lor,293,0.0004506,2
lox,294,0.0004506,2
orsa,295,0.0004506,2
gons,296,0.0004506,2
ihehusch,297,0.0004506,2
to,298,0.0004506,2
fax,299,0.0004506,2
fan,300,0.0004506,2
olna,301,0.0004506,2
osch,302,0.0004506,2
vi,303,0.0004506,2
cro,304,0.0004506,2
des,305,0.0004506,2
v,306,0.0004506,2
fe,307,0.0004506,2
pans,308,0.0004506,2
alla,309,0.0004506,2
manch,310,0.0004506,2
arseth,311,0.0004506,2
asch,312,0.0004506,2
quayntah,313,0.0004506,2
gals,314,0.0004506,2
danfa,315,0.0004506,2
vns,316,0.0004506,2
ieh,317,0.0004506,2
lothor,318,0.0004506,2
sep,319,0.0004506,2
campha,320,0.0004506,2
arb,321,0.0004506,2
cappo,322,0.0004506,2
nahad,323,0.0004506,2
andam,324,0.0004506,2
dancet,325,0.0004506,2
dum,326,0.0004506,2
dun,327,0.0004506,2
pu,328,0.0004506,2
damo,329,0.0004506,2
vans,330,0.0004506,2
gax,331,0.0004506,2
gat,332,0.0004506,2
vod,333,0.0004506,2
voz,334,0.0004506,2
arxe,335,0.0004506,2
geme,336,0.0004506,2
vanlah,337,0.0004506,2
arphe,338,0.0004506,2
bo,339,0.0004506,2
nosch,340,0.0004506,2
nab,341,0.0004506,2
nas,342,0.0004506,2
gra,343,0.0004506,2
demphe,344,0.0004506,2
vdrios,345,0.0004506,2
cax,346,0.0004506,2
oxah,347,0.0004506,2
oxad,348,0.0004506,2
gens,349,0.0004506,2
sappoh,350,0.0004506,2
apa,351,0.0004506,2
alda,352,0.0004506,2
tan,353,0.0004506,2
ardot,354,0.0004506,2
gamph,355,0.0004506,2
volts,356,0.0004506,2
li,357,0.0004506,2
gemph,358,0.0004506,2
mata,359,0.0004506,2
uzad,360,0.0004506,2
set,361,0.0004506,2
casme,362,0.0004506,2
onsa,363,0.0004506,2
vons,364,0.0004506,2
gemah,365,0.0004506,2
daph,366,0.0004506,2
pasel,367,0.0004506,2
luz,368,0.0004506,2
lun,369,0.0004506,2
vrs,370,0.0004506,2
vra,371,0.0004506,2
vrh,372,0.0004506,2
vbrah,373,0.0004506,2
adon,374,0.0004506,2
lubah,375,0.0004506,2
vl,376,0.0004506,2
vp,377,0.0004506,2
pho,378,0.0004506,2
astma,379,0.0004506,2
arse,380,0.0004506,2
phax,381,0.0004506,2
onda,382,0.0004506,2
nedo,383,0.0004506,2
alsaph,384,0.0004506,2
sages,385,0.0004506,2
andah,386,0.0004506,2
arney,387,0.0004506,2
nonsal,388,0.0004506,2
nonsah,389,0.0004506,2
nethoth,390,0.0004506,2
axor,391,0.0004506,2
vad,392,0.0004506,2
vas,393,0.0004506,2
ho,394,0.0004506,2
